id,subid,presence,candidate_term_left,candidate_term_right,Pivot,occurrence,full_context,annotation,justification,comment,non sure,check,tags,inclusive,global_freq,exclusive
H17,H17_economy_134,right,[None],['variación'],Depósitos_NC_depósito BANCARIOS_ADJ_bancario A_ALFS_A EMPRESAS_NC_empresa Y_ALFS_Y FAMILIAS_NC_familia (_LP_(Porcentajes_NC_porcentaje de_PREP_de variación_NC_variación)_RP_),Depósitos BANCARIOS A EMPRESAS Y FAMILIAS Porcentajes de variación,en relación con el mismo mes del año precedente. Crédito Y Depósitos BANCARIOS A EMPRESAS Y FAMILIAS Porcentajes de variaciónNOTAS: Cifras provisionales. Incluyen saldos en pesetas y en moneda,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC ADJ ALFS NC ALFS NC LP PREP NC,False,1,True
H17,H17_economy_135,right,[None],"['mensuales', 'porcentaje']",TIPOS_NC_tipo DE_PREP_de Interés_NC_interés BANCARIOS_ADJ_bancario (_LP_(Medias_NP_Medias mensuales_ADJ_mensual en_PREP_en porcentaje_NC_porcentaje)_RP_),TIPOS DE Interés BANCARIOS Medias mensuales en porcentaje,serie desestacionalizada. FUENTES: Banco de España y elaboración propia. TIPOS DE Interés BANCARIOS Medias mensuales en porcentajeTabla NOTAS: Cifras provisionales. Tipos de referencia recomendados por el,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC PREP NC ADJ LP ADJ PREP NC,False,1,True
H17,H17_economy_136,left,"['crecimiento', 'producto', 'bruto', 'producto interior bruto']",[None],un_ART_un crecimiento_NC_crecimiento del_PDEL_del producto_NC_producto interior_ADJ_interior bruto_ADJ_bruto (_LP_(PIB_NP_PIB)_RP_),un crecimiento del producto interior bruto PIB,"del nivel de actividad, el ejercicio de 1996 se cerró con un crecimiento del producto interior bruto PIBdel 2, 3 %, según una primera estimación del Ministerio",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC PDEL NC ADJ ADJ LP,False,1,True
H17,H17_economy_137,right,[None],['anuales'],EMPLEO_NC_empleo ESTIMADO_VLadj_estimar (_LP_(Medias_NP_Medias anuales_ADJ_anual)_RP_),EMPLEO ESTIMADO Medias anuales,"de Estadística, Ministerio de Economía y Hacienda y elaboración propia. EMPLEO ESTIMADO Medias anualesTabla Sectores de actividad. Total. % variación. Agricultura.",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC VLadj LP ADJ,False,1,True
H17,H17_economy_138,right,[None],"['anual', 'porcentaje']",TIPOS_NC_tipo DE_PREP_de Interés_NC_interés (_LP_(Media_NC_media anual_ADJ_anual en_PREP_en porcentaje_NC_porcentaje)_RP_),TIPOS DE Interés Media anual en porcentaje,Tabla NOTA: Provisional. FUENTE: Instituto Nacional de Estadística. TIPOS DE Interés Media anual en porcentajeTabla NOTA: Emisiones en el mercado primario. FUENTE: Banco,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC PREP NC LP ADJ PREP NC,False,2,True
H17,H17_economy_139,right,[None],['pesetas'],COMERCIO_NC_comercio EXTERIOR_ADJ_exterior (_LP_(Miles_NC_mil de_PREP_de millones_CARD_millones de_PREP_de pesetas_NC_peseta)_RP_),COMERCIO EXTERIOR Miles de millones de pesetas,. Lira italiana. Ecu. FUENTE: Banco de España. COMERCIO EXTERIOR Miles de millones de pesetasTabla Importaciones. Exportaciones. Saldo comercial. NOTA: Provisional.,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC ADJ LP PREP CARD PREP NC,False,1,True
H17,H17_economy_140,right,[None],['pesetas'],ENDEUDAMIENTO_NC_endeudamiento NETO_ADJ_neto DEL_ACRNM_DEL SECTOR_NC_sector PÚBLICO_ADJ_público (_LP_(Miles_NC_mil de_PREP_de millones_CARD_millones de_PREP_de pesetas_NC_peseta)_RP_),ENDEUDAMIENTO NETO DEL SECTOR PÚBLICO Miles de millones de pesetas,"la Administración del Estado, Banco de España y elaboración propia. ENDEUDAMIENTO NETO DEL SECTOR PÚBLICO Miles de millones de pesetasTabla NOTAS: El endeudamiento neto es igual a la deuda bruta",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,NC ADJ ACRNM NC ADJ LP PREP CARD PREP NC,False,1,True
H18,H18_economy_1,none,[None],[None],"la_ART_el infraestructura_NC_infraestructura económica_ADJ_económico necesaria_ADJ_necesario,_CM_, en_PREP_en particular_ADJ_particular las_ART_el telecomunicaciones_NC_telecomunicación",la infraestructura económica necesaria en particular las telecomunicaciones,el ritmo de integración es la disponibilidad y el mantenimiento adecuado de la infraestructura económica necesaria en particular las telecomunicacionesy el transporte. Contar con un sistema de comunicaciones de alta,« INCERTAINE »,INCERTAINE;Les deux éléments en relation n’appartiennent pas au domaine de l'économie.,,False,,ART NC ADJ ADJ PREP ADJ ART NC,False,1,False
H18,H18_economy_2,none,[None],[None],"los_ART_el obstáculos_NC_obstáculo normativos_ADJ_normativo,_CM_, sobre_PREP_sobre todo_QU_todo para_PREP_para las_ART_el empresas_NC_empresa",los obstáculos normativos sobre todo para las empresas,"suministro de incentivos de mercado en el sector privado, y eliminar los obstáculos normativos sobre todo para las empresasextranjeras. - Aumento de las actividades de investigación y desarrollo,",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC ADJ PREP QU PREP ART NC,False,2,True
H18,H18_economy_3,left,"['activa', 'población activa']",[None],"la_ART_el población_NC_población activa_ADJ_activo trabaja_VLfin_trabajar en_PREP_en la_ART_el agricultura_NC_agricultura,_CM_, sobre_PREP_sobre todo_QU_todo en_PREP_en explotaciones_NC_explotación",la población activa trabaja en la agricultura sobre todo en explotaciones,"varían extraordinariamente. En los países pobres, el 61 % de la población activa trabaja en la agricultura sobre todo en explotacionesagrícolas familiares; el 22 % trabaja en el sector rural no",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC ADJ VLfin PREP ART NC PREP QU PREP NC,False,2,True
H18,H18_economy_4,left,"['muchos', 'trabajadores']",[None],"muchos_QU_mucho trabajadores_NC_trabajador,_CM_, sobre_PREP_sobre todo_QU_todo en_PREP_en las_ART_el explotaciones_NC_explotación",muchos trabajadores sobre todo en las explotaciones,"países receptores. La participación en el comercio internacional ha beneficiado a muchos trabajadores sobre todo en las explotacionesagrícolas, las fábricas y el sector de servicios de Asia.",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,QU NC PREP QU PREP ART NC,False,1,True
H18,H18_economy_5,both,"['propiedades', 'enteramente']",['función'],"unas_ART_un propiedades_NC_propiedad enteramente_ADV_entero diferenciadas_VLadj_diferenciar._FS_. En_PREP_en particular_ADJ_particular,_CM_, la_ART_el función_NC_función",unas propiedades enteramente diferenciadas En particular la función,podría argumentar que el capital físico y el humano son bienes con unas propiedades enteramente diferenciadas En particular la funciónde producción de capital físico es distinta de la de capital humano,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC ADV VLadj PREP ADJ ART NC,False,1,True
H18,H18_economy_6,both,['industria'],['industria'],la_ART_el industria_NC_industria en_PREP_en particular_ADJ_particular a_PREP_a la_ART_el industria_NC_industria,la industria en particular a la industria,"se permite a la teoría clásica extender sus conclusiones por analogía de la industria en particular a la industriaen conjunto, es completamente incapaz de contestar la pregunta relativa a",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,ART NC PREP ADJ PREP ART NC,True,1,False
H18,H18_economy_7,both,"['dinero', 'atributos']",['artificio'],"El_ART_el dinero_NC_dinero en_PREP_en sus_PPO_suyo atributos_NC_atributo importantes_ADJ_importante es_VSfin_ser,_CM_, sobre_PREP_sobre todo_QU_todo,_CM_, un_ART_un artificio_NC_artificio",El dinero en sus atributos importantes es sobre todo un artificio,"de la distribución y no una teoría del dinero "" autónoma. El dinero en sus atributos importantes es sobre todo un artificiosutil para ligar el presente con el futuro; y no podemos",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,ART NC PREP PPO NC ADJ VSfin PREP QU ART NC,True,2,False
H18,H18_economy_8,both,"['factores', 'producción']",['trabajadores'],"los_ART_el factores_NC_factor de_PREP_de la_ART_el producción_NC_producción,_CM_, y_CC_y en_PREP_en particular_ADJ_particular los_ART_el trabajadores_NC_trabajador",los factores de la producción y en particular los trabajadores,"unidades de costo. Este resultado es consecuencia del supuesto de que los factores de la producción y en particular los trabajadores, están dispuestos a resistirse a una reducción en sus remuneraciones monetarias",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,ART NC PREP ART NC CC PREP ADJ ART NC,True,2,False
H18,H18_economy_9,both,['ideas'],['relación'],"las_ART_el ideas_NC_idea o_CC_o contenidos_VLadj_contener mentales_ADJ_mental,_CM_, sobre_PREP_sobre todo_QU_todo en_PREP_en relación_NC_relación",las ideas o contenidos mentales sobre todo en relación,"origen francés y significó al principio, simplemente, el análisis de las ideas o contenidos mentales sobre todo en relacióncon las teorías de Condillac. A veces se usó también,",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC CC VLadj ADJ PREP QU PREP NC,False,1,True
H18,H18_economy_10,both,['autor'],['norteamericano'],el_ART_el autor_NC_autor es_VSfin_ser sobre_PREP_sobre todo_QU_todo norteamericano_NC_norteamericano,el autor es sobre todo norteamericano,burocracias conservadoras. El uso de 'liberal 'a que alude el autor es sobre todo norteamericano. [3] Algunos de sus puntos son discutibles. Por,« NON »,NON;L’un des deux éléments fait reference à un individu/sujet/personne,,False,,ART NC VSfin PREP QU NC,False,1,True
H18,H18_economy_11,both,"['más', 'libro', 'aportaciones originales']",['capítulos'],las_ART_el aportaciones_NC_aportación originales_ADJ_original más_ADV_más importantes_ADJ_importante del_PDEL_del libro_NC_libro -contenidas_VLfin_-contenidas sobre_PREP_sobre todo_QU_todo en_PREP_en los_ART_el capítulos_NC_capítulo,las aportaciones originales más importantes del libro sobre todo en los capítulos,"problemas económicos aparecían bajo una nueva luz. En cualquier caso, las aportaciones originales más importantes del libro sobre todo en los capítulos4-7, referentes a la diferenciación del producto y a los costes",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC ADJ ADV ADJ PDEL NC VLfin PREP QU PREP ART NC,False,1,True
H18,H18_economy_12,both,"['factores', 'produjeron', 'macrodinámica']",['macrodinámica'],"los_ART_el factores_NC_factor que_CQUE_que produjeron_VLfin_producir la_ART_el macrodinámica_NC_macrodinámica y_CC_y,_CM_, en_PREP_en particular_ADJ_particular,_CM_, la_ART_el macrodinámica_NC_macrodinámica",los factores que produjeron la macrodinámica y en particular la macrodinámica,"es una característica destacada de nuestro tiempo. El anterior análisis de los factores que produjeron la macrodinámica y en particular la macrodinámicaestadística, permite inferir que este desarrollo se habría producido aunque no",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,ART NC CQUE VLfin ART NC CC PREP ADJ ART NC,True,2,False
H18,H18_economy_13,both,"['tipos', 'oficiales', 'tipos oficiales']",['influencia'],"el_ART_el mantenimiento_NC_mantenimiento de_PREP_de tipos_NC_tipo oficiales_ADJ_oficial y_CC_y,_CM_, sobre_PREP_sobre todo_QU_todo,_CM_, la_ART_el influencia_NC_influencia",el mantenimiento de tipos oficiales y sobre todo la influencia,"de incremento de tipos de interés. En la City londinense, el mantenimiento de tipos oficiales y sobre todo la influenciade la bolsa neoyorquina, más intensa que en el continente,",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC PREP NC ADJ CC PREP QU ART NC,False,2,True
H18,H18_economy_14,left,"['comportamiento', 'expansivo', 'enero']",[None],"un_ART_un comportamiento_NC_comportamiento expansivo_ADJ_expansivo en_PREP_en enero_NMON_enero,_CM_, debido_VMadj_deber sobre_PREP_sobre todo_QU_todo al_PAL_al sector_NC_sector",un comportamiento expansivo en enero debido sobre todo al sector,"9 %. Los factores autónomos creadores de liquidez de base tuvieron un comportamiento expansivo en enero debido sobre todo al sectorexterior, de modo que disminuyeron las necesidades de liquidez del sistema",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC ADJ PREP NMON VMadj PREP QU PAL NC,False,1,True
H18,H18_economy_15,left,"['auge', 'exportaciones']",[None],"un_ART_un auge_NC_auge importante_ADJ_importante de_PREP_de las_ART_el exportaciones_NC_exportación,_CM_, en_PREP_en particular_ADJ_particular,_CM_, gracias_NC_gracia",un auge importante de las exportaciones en particular gracias,"se manifestó también en el comercio de servicios, marcado también por un auge importante de las exportaciones en particular graciasal turismo, hasta el punto que el saldo de la rúbrica",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC ADJ PREP ART NC PREP ADJ NC,False,2,True
H19,H19_economy_1,none,[None],[None],"los_ART_el países_NC_país que_CQUE_que han_VHfin_haber introducido_VLadj_introducir reformas_NC_reforma,_CM_, tales_QU_tal como_CSUBX_como Argentina_NP_Argentina",los países que han introducido reformas tales como Argentina,"de manufacturas e inversión extranjera directa. También pertenecen a este grupo los países que han introducido reformas tales como Argentina, Chile y México en América Latina; Marruecos en el Oriente",« OUI »,OUI;Il y a une relation d'hyperonymie entre deux CT que n'appartient pas au domaine,tal como,False,,ART NC CQUE VHfin VLadj NC QU CSUBX NP,True,1,False
H19,H19_economy_2,none,[None],[None],la_ART_el comunidad_NC_comunidad internacional_ADJ_internacional se_SE_se preocupe_VLfin_preocupar de_PREP_de hacer_VLinf_hacer respetar_VLinf_respetar tales_QU_tal normas_NC_norma,la comunidad internacional se preocupe de hacer respetar tales normas,". Esta es una distinción bien fundada, y es razonable que la comunidad internacional se preocupe de hacer respetar tales normas. Sin embargo, conviene que los acuerdos de comercio multilaterales se",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.","""tales"" ne functionne pas (je crois)",False,,ART NC ADJ SE VLfin PREP VLinf VLinf QU NC,False,1,True
