id,subid,presence,candidate_term_left,candidate_term_right,occurrence,full_context,annotation,justification,comment,non sure,check,Pivot,tags,inclusive,exclusive,global_freq
H15,H15_medicine_186,left,"['polímeros', 'artificiales', 'polímeros artificiales']",[None],van desintegrando los polímeros artificiales hasta que sólo,"y reorganizan para formar tejido nuevo. Al propio tiempo, se van desintegrando los polímeros artificiales hasta que sóloqueda formado un producto completamente natural, un neoórgano. La creación",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"van_VLfin_ir desintegrando_VLger_desintegrar los_ART_el polímeros_NC_polímero artificiales_ADJ_artificial,_CM_, hasta_PREP_hasta que_CQUE_que sólo_ADV_sólo",VLfin VLger ART NC ADJ PREP CQUE ADV,False,True,1
H15,H15_medicine_99,both,"['estudia', 'numerosos']",['análisis'],estudia do utilizando numerosos enfoques incluyendo el análisis,"virus, bacterias, y eucariotas. El material genético se ha estudia do utilizando numerosos enfoques incluyendo el análisismolecular y la visualización directa por microscopía óptica y electrónica. Después",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"estudia_VLfin_estudiar do_NC_do utilizando_VLger_utilizar numerosos_ADJ_numeroso enfoques_NC_enfoque,_CM_, incluyendo_VLger_incluir el_ART_el análisis_NC_análisis",VLfin NC VLger ADJ NC VLger ART NC,True,False,1
H16,H16_medicine_15,both,"['frecuencia', 'normalmente']",['notables'],que con frecuencia funciona normalmente salvo algunas notables,", a su vez, controlan el metabolismo de la célula, que con frecuencia funciona normalmente salvo algunas notablesexcepciones. Algunos genes anidados en nuestros cromosomas pueden dañarse y fallar",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"que_CQUE_que con_PREP_con frecuencia_NC_frecuencia funciona_VLfin_funcionar normalmente_ADV_normal|normalmente,_CM_, salvo_PREP_salvo algunas_QU_alguno notables_ADJ_notable",CQUE PREP NC VLfin ADV PREP QU ADJ,False,True,1
H16,H16_medicine_20,left,"['partir', 'células', 'clonadas', 'células clonadas']",[None],a partir de células clonadas excepto en la,las células clonadas. Por el momento somos incapaces de regenerar animales a partir de células clonadas excepto en lalimitada extensión de subdividir grupos de células en las primeras etapas del,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"a_PREP_a partir_VLinf_partir de_PREP_de células_NC_célula clonadas_VLadj_clonar,_CM_, excepto_PREP_excepto en_PREP_en la_ART_el",PREP VLinf PREP NC VLadj PREP PREP ART,False,True,1
H16,H16_medicine_4,both,"['especies', 'similar']",['pequeñas'],de ambas especies es similar salvo unas pequeñas,canto que difiere en los intervalos entre pulsos. El gen period de ambas especies es similar salvo unas pequeñasdiferencias en la región central. Mediante manipulación por ingeniería genética se,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"de_PREP_de ambas_QU_ambo especies_NC_especie es_VSfin_ser similar_ADJ_similar,_CM_, salvo_PREP_salvo unas_ART_un pequeñas_ADJ_pequeño",PREP QU NC VSfin ADJ PREP ART ADJ,False,True,1
H16,H16_medicine_28,left,"['descubrimientos', 'menos']",[None],pero hay otros descubrimientos menos conocidos,restablecen la función inmunitaria. Esos logros son ya de dominio público pero hay otros descubrimientos menos conocidosque han causado también una indudable conmoción en la comunidad de investigadores,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,",_CM_, pero_CCAD_pero hay_VHfin_haber otros_QU_otro descubrimientos_NC_descubrimiento,_CM_, menos_ADV_menos conocidos_VLadj_conocer,_CM_,",CM CCAD VHfin QU NC ADV VLadj,False,True,1
H16,H16_medicine_33,left,['similares'],[None],fueron similares para ambos grupos excepto para el,la tabla 1 se exponen las características de los pacientes. Éstas fueron similares para ambos grupos excepto para elestado general (un mayor número de pacientes tenían un mal estado,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"fueron_VSfin_ser similares_ADJ_similar para_PREP_para ambos_QU_ambo grupos_NC_grupo,_CM_, excepto_PREP_excepto para_PREP_para el_ART_el",VSfin ADJ PREP QU NC PREP PREP ART,False,True,1
H16,H16_medicine_27,left,['cercanos'],[None],cercanos de los humanos pero exceptuando los gibones,"de los gorilas. Los monos del viejo mundo también son parientes cercanos de los humanos pero exceptuando los gibones, han sufrido numerosas reordenaciones cromosómicas desde su separación del linaje humano",« OUI »,OUI;Il y a une relation d'hyperonymie entre deux CT que n'appartient pas au domaine,,False,,"cercanos_ADJ_cercano de_PREP_de los_ART_el humanos_ADJ_humano pero_CCAD_pero,_CM_, exceptuando_VLger_exceptuar los_ART_el gibones_NC_gibón",ADJ PREP ART ADJ CCAD VLger ART NC,True,False,1
H16,H16_medicine_21,left,"['genética', 'ser']",[None],genética ha de ser especulativa excepto cuando existe,simple ejemplo puede aclarar que gran parte de la inversión en ingeniería genética ha de ser especulativa excepto cuando existeuna clara demanda de un producto sin que haya ninguna fuente alternativa,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"genética_ADJ_genético ha_VLfin_haber de_PREP_de ser_VSinf_ser especulativa_ADJ_especulativo,_CM_, excepto_PREP_excepto cuando_CSUBX_cuando existe_VLfin_existir",ADJ VLfin PREP VSinf ADJ PREP CSUBX VLfin,False,True,1
H17,H17_medicine_617,right,[None],['elongación'],8 el alargamiento elongación,. De acuerdo con la descripción anterior y la Figura 11. 8 el alargamiento elongaciónde la cadena se produce en dirección 5 '-3 'por,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,"8_CARD_8,_CM_, el_ART_el alargamiento_NC_alargamiento (_LP_(""_QT_"" elongación_NC_elongación ""_QT_"")_RP_)",CARD ART NC LP NC QT,True,False,1
H17,H17_medicine_909,right,[None],['alelos'],xxx para dos alelos N,sujetos son xxx (para obtener dos alelos M del acervo) xxx para dos alelos Ny xxx (para un alelo M y otro N).,« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,",_CM_, xxx_CODE_xxx (_LP_(para_PREP_para dos_CARD_dos alelos_NC_alelo N_ALFS_N)_RP_)",CM CODE LP CARD NC ALFS,False,False,1
H17,H17_medicine_495,both,"['simple', 'supongamos']",['forma'],el caso más simple supongamos de forma poco realista,poblaciones. Utilicemos un ejemplo para ilustrar este concepto. Comenzando con el caso más simple supongamos de forma poco realistaque la estatura está determinada por un único gen con dos alelos,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"el_ART_el caso_NC_caso más_ADV_más simple_ADJ_simple,_CM_, supongamos_VLfin_suponer (_LP_(de_PREP_de forma_NC_forma poco_ADV_poco realista_ADJ_realisto)_RP_)",ART NC ADV ADJ VLfin LP NC ADV ADJ,False,True,1
H17,H17_medicine_572,left,"['recombinación', 'white', 'miniatura']",[None],recombinación entre white y miniatura 5,9. Esta estima es muy próxima a la frecuencia real de recombinación entre white y miniatura 5. El mapa para estos tres genes se muestra en la Figura,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"recombinación_NC_recombinación entre_PREP_entre white_NC_white y_CC_y miniatura_NC_miniatura (_LP_(34_CARD_@card@,_CM_, 5_CARD_5)_RP_)",NC PREP NC CC NC LP CARD,False,True,1
H17,H17_medicine_573,both,"['bacterias', 'bacteriófagos']","['virus', 'parasitan', 'bacterias']",Las bacterias y los bacteriófagos virus que parasitan bacterias,). Recombinación y cartografía en bacterias y bacteriófagos CONCEPTOS DEL CAPÍTULO Las bacterias y los bacteriófagos virus que parasitan bacteriashan estado sujetos a un profundo análisis genético. Presentan varios mecanismos,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,Las_ART_el bacterias_NC_bacteria y_CC_y los_ART_el bacteriófagos_NC_bacteriófago (_LP_(virus_NC_virus que_CQUE_que parasitan_VLfin_parasitan bacterias_NC_bacteria)_RP_),ART NC CC ART NC LP CQUE VLfin NC,True,False,1
H17,H17_medicine_620,both,['letras'],['nucleótidos'],era cómo únicamente cuatro letras los cuatro nucleótidos,se transcribe a proteínas reside en el RNA. La pregunta central era cómo únicamente cuatro letras los cuatro nucleótidospodían especificar 20 palabras (los aminoácidos). Al principio de,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,era_VSfin_ser cómo_ADV_cómo únicamente_ADV_único cuatro_CARD_cuatro letras_NC_letra (_LP_(los_ART_el cuatro_CARD_cuatro nucleótidos_NC_nucleótido)_RP_),VSfin ADV ADV CARD NC LP CARD NC,False,True,1
H17,H17_medicine_948,both,['ligamiento'],"['puntuación', 'lod', 'puntuación lod']",establecer evidencia significativa de ligamiento una puntuación lod xxx,"en distancias mayores casi nunca es posible encontrar suficiente material familiar para establecer evidencia significativa de ligamiento una puntuación lod xxxfrente a no ligamiento. Así, por lo general un marcador",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,establecer_VLinf_establecer evidencia_VLfin_evidenciar significativa_ADJ_significativo de_PREP_de ligamiento_NC_ligamiento (_LP_(una_ART_un puntuación_NC_puntuación lod_NC_lod xxx_CODE_xxx)_RP_),VLinf VLfin ADJ PREP NC LP NC NC CODE,False,False,1
H17,H17_medicine_160,both,"['proveen', 'marcadores', 'marcadores genéticos']",['cuadro'],que proveen marcadores genéticos cuadro,(codificadas por aleros o genes alternativos en un único locus) que proveen marcadores genéticos cuadro. De manera similar a cómo los eritrocitos de individuos genéticamente diferentes,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,que_CQUE_que proveen_VLfin_proveer marcadores_NC_marcador genéticos_ADJ_genético (_LP_(cuadro_NC_cuadro 3-1_CODE_@card@)_RP_),CQUE VLfin NC ADJ LP CODE,False,True,1
H17,H17_medicine_1080,left,"['ingeniería', 'genética', 'estándar', 'ingeniería genética']",[None],a la ingeniería genética estándar introducida en los años setenta,"para crear el fármaco correspondiente, capaz de anularlo. Podemos apelar a la ingeniería genética estándar introducida en los años setentapara producir copias de una proteína seleccionada y usarla después en el",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,a_PREP_a la_ART_el ingeniería_NC_ingeniería genética_ADJ_genético estándar_ADJ_standard (_LP_(introducida_VLadj_introducir en_PREP_en los_ART_el años_NC_año setenta_CARD_setenta)_RP_),PREP ART NC ADJ ADJ LP PREP ART NC CARD,False,True,1
H17,H17_medicine_673,both,"['mayoría', 'procesos', 'patológicos', 'procesos patológicos']",['tabla'],la mayoría corresponde a procesos patológicos tabla,"han identificado unos 5. 700 rasgos por un único gen y la mayoría corresponde a procesos patológicos tabla. Los genes, la unidad básica de la herencia, están",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,la_ART_el mayoría_NC_mayoría corresponde_VLfin_corresponder a_PREP_a procesos_NC_proceso patológicos_ADJ_patológico (_LP_(tabla_NC_tabla 1-1_CODE_@card@)_RP_),ART NC VLfin PREP NC ADJ LP CODE,False,True,1
H17,H17_medicine_980,left,['debajo'],[None],cae por debajo del Cjt véase Sección 8 2,o el pH del caldo. Si la concentración de oxigeno disuelto cae por debajo del Cjt véase Sección 8 2se disminuye el flujo. Si se utiliza el pH como medio,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,"cae_VLfin_caer por_PREP_por debajo_ADV_debajo del_PDEL_del Cjt_NP_Cjt (_LP_(véase_VCLIfin_verse Sección_NC_sección 8_CARD_8,_CM_, 2_CARD_2)_RP_)",VLfin PREP ADV PDEL NP LP NC CARD CARD,False,True,1
H17,H17_medicine_66,both,"['respuesta', 'hormonas', 'hormonas gonadotropas']","['generalmente', 'gonadotropinas']",respuesta a las hormonas gonadotropas generalmente llamadas gonadotropinas,"la nueva glándula (Harris y Jacobsohn, 1951-1952). En respuesta a las hormonas gonadotropas generalmente llamadas gonadotropinas, las gónadas segregan hormonas esteroidales sexuales. Los ovarios producen estradiol",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,https://dtme.ranm.es/buscador.aspx?NIVEL_BUS=3&LEMA_BUS=gonad%C3%B3tropo,False,,respuesta_NC_respuesta a_PREP_a las_ART_el hormonas_NC_hormona gonadotropas_ADJ_gonadotropas (_LP_(generalmente_ADV_general|generalmente llamadas_NC_llamada gonadotropinas_NC_gonadotropina)_RP_),NC PREP ART NC ADJ LP NC NC,True,False,1
H17,H17_medicine_260,left,['ensayo'],[None],el primer ensayo de la lista que ha acabado,"cubierta; Proteínas tat, nef y reguladoras. Respuestas humorales en el primer ensayo de la lista que ha acabado; respuestas celulares en otro ensayo. Tratamiento del VIH. Proteínas",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,el_ART_el primer_ORD_nu|primero ensayo_NC_ensayo de_PREP_de la_ART_el lista_NC_lista (_LP_(que_CQUE_que ha_VHfin_haber acabado_VLadj_acabar)_RP_),ART ORD NC PREP ART NC LP VHfin VLadj,False,True,1
H17,H17_medicine_967,none,[None],[None],Los exponentes o potencias o índices,"24, 25, 26, 2, 28, etc. Los exponentes o potencias o índicesen dicha serie representa el número de Generaciones que han ocurrido,",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,Los_ART_el exponentes_NC_exponente (_LP_(o_CC_o potencias_NC_potencia o_CC_o índices_NC_índice)_RP_),ART NC LP NC CC NC,False,True,1
H17,H17_medicine_132,both,['antidepresivo'],['clomipramina'],que reciben un medicamento antidepresivo la clomipramina,"receptores benzodiacepínicos. Como vimos en el capítulo 17, las ratas que reciben un medicamento antidepresivo la clomipraminaa una edad temprana desarrollan posteriormente síntomas de depresión, que pueden",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,que_CQUE_que reciben_VLfin_recibir un_ART_un medicamento_NC_medicamento antidepresivo_ADJ_antidepresivo (_LP_(la_ART_el clomipramina_NC_clomipramina)_RP_),CQUE VLfin ART NC ADJ LP NC,True,False,1
