id,subid,topic,relational_semantic_type,presence,candidate_term_left,candidate_term_right,Pivot,occurrence,full_context,annotation,justification,tags,global_freq,full_global_freq,inclusive,exclusive,comment,non sure,check,global_freq_oui,global_freq_non
H34,H34_economy_84,economy,hyp_d'exemplification,none,[None],[None],problema_NC_problema son_VSfin_ser:_COLON_: xxx_NP_xxx,problema son xxx,. Las cinco condiciones de primer orden que surgen de este problema son xxx. Las dos primeras ecuaciones son las condiciones de primer orden respecto,« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,NC VSfin NP,2,5,False,False,,False,,0,2
H34,H34_economy_85,economy,hyp_d'exemplification,left,['resultado'],[None],resultado_NC_resultado:_COLON_: xxx_NP_xxx,resultado xxx,") y (8. 12), con el siguiente resultado xxx. Si dividimos la restricción dinámica de la acumulación del capital físico",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,NC NP,22,27,False,True,,False,,0,22
H34,H34_economy_86,economy,hyp_d'exemplification,left,"['productividad', 'marginal', 'productividad marginal']",[None],la_ART_el productividad_NC_productividad marginal_ADJ_marginal de_PREP_de xxx_NP_xxx:_COLON_: xxx_NP_xxx,la productividad marginal de xxx xxx,", que relaciona el cociente de los precios implícitos xxx con la productividad marginal de xxx xxx. Si, una vez más, tomamos logaritmos y derivadas,",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,ART NC ADJ PREP NP NP,1,1,False,False,,False,,0,1
H34,H34_economy_87,economy,hyp_d'exemplification,left,"['logaritmos', 'obtenemos']",[None],"logaritmos_NC_logaritmo y_CC_y derivadas_VLadj_derivar,_CM_, obtenemos_VLfin_obtener que_CQUE_que:_COLON_: xxx_NP_xxx",logaritmos y derivadas obtenemos que xxx,"xxx: xxx. Si, una vez más, tomamos logaritmos y derivadas obtenemos que xxx. Para hallar la expresión de xxx, basta con reescribir (",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,NC CC VLadj VLfin CQUE NP,1,1,False,False,,False,,0,1
H34,H34_economy_88,economy,hyp_d'exemplification,left,['resultado'],[None],resultado_NC_resultado:_COLON_: xxx_NP_xxx,resultado xxx,"sustituir en (8. 10), con el siguiente resultado xxx. Es decir, el precio implícito del capital humano disminuye a",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,NC NP,22,27,False,True,,False,,0,22
H34,H34_economy_89,economy,hyp_d'exemplification,left,"['consumo', 'producción']",[None],el_ART_el consumo_NC_consumo y_CC_y la_ART_el producción_NC_producción:_COLON_: xxx_NP_xxx,el consumo y la producción xxx,"8. 16), obtendremos la del capital físico, el consumo y la producción xxx. Vemos que, en ausencia de externalidades, xxx, las",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,ART NC CC ART NC NP,1,1,False,False,,False,,0,1
H34,H34_economy_90,economy,hyp_d'exemplification,left,['modo'],[None],modo_NC_modo que_CQUE_que:_COLON_: xxx_NP_xxx,modo que xxx,"necesario reagrupar términos en (8. 5), de modo que xxx. Si se impone a los parámetros las restricciones habituales de xxx",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,NC CQUE NP,1,1,False,False,,False,,0,1
H34,H34_economy_91,economy,hyp_d'exemplification,right,[None],['utilidad'],un_ART_un problema_NC_problema que_CQUE_que ya_ADV_ya conocemos_VLfin_conocer:_COLON_: la_ART_el utilidad_NC_utilidad,un problema que ya conocemos la utilidad,"a los parámetros las restricciones habituales de xxx nos enfrentamos a un problema que ya conocemos la utilidadpuede llegar a ser infinita. Así pues, es necesario acotar",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC CQUE ADV VLfin ART NC,1,1,False,True,,False,,0,1
H34,H34_economy_92,economy,hyp_d'exemplification,both,['comportamiento'],['tasa'],un_ART_un comportamiento_NC_comportamiento asimétrico_ADJ_asimétrico entre_PREP_entre xxx_NP_xxx y_CC_y xxx_NP_xxx:_COLON_: la_ART_el tasa_NC_tasa,un comportamiento asimétrico entre xxx y xxx la tasa,", uno de los descubrimientos más interesantes es la aparición de un comportamiento asimétrico entre xxx y xxx la tasade crecimiento de una economía con una relación xxx baja estará por",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,ART NC ADJ PREP NP CC NP ART NC,1,1,False,False,,False,,0,1
H34,H34_economy_93,economy,hyp_d'exemplification,none,[None],[None],CRECIMIENTO_NC_crecimiento CON_ACRNM_CON I_CARD_I +_SYM_+ D_ALFS_D:_COLON_: LA_ART_el EXPANSIÓN_NC_expansión,CRECIMIENTO CON I D LA EXPANSIÓN,) para una discusión más amplia de esta cuestión MODELOS DE CRECIMIENTO CON I D LA EXPANSIÓNDEL NUMERO DE PRODUCTOS Introducción En los modelos de crecimiento endógeno descritos,« NON »,"NON;L’un des deux éléments est un candidat-terme du domaine, l’autre élément est une nominalisation ou un groupe nominal n’appartenant pas au domaine.",NC ACRNM CARD SYM ALFS ART NC,1,1,False,True,,False,,0,1
H34,H34_economy_94,economy,hyp_d'exemplification,left,"['producción', 'siguiente', 'forma']",[None],producción_NC_producción que_CQUE_que presenta_VLfin_presentar la_ART_el siguiente_ADJ_siguiente forma_NC_forma:_COLON_: xxx_NP_xxx,producción que presenta la siguiente forma xxx,"Los productores de bienes finales se enfrentan a una función de producción que presenta la siguiente forma xxxsiendo xxx los bienes intermedios de capital, xxx es un parámetro",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,NC CQUE VLfin ART ADJ NC NP,1,1,False,False,,False,,0,1
H34,H34_economy_95,economy,hyp_d'exemplification,left,"['caso', 'producción']",[None],caso_NC_caso la_ART_el producción_NC_producción puede_VMfin_poder escribirse_VCLIinf_escribirse como_CSUBX_como:_COLON_: xxx_NP_xxx,caso la producción puede escribirse como xxx,"esto es lo que ocurrirá en equilibrio). En este caso la producción puede escribirse como xxx. Para un valor de xxx dado, la ecuación (9",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,NC ART NC VMfin VCLIinf CSUBX NP,1,1,False,False,,False,,0,1
H34,H34_economy_96,economy,hyp_d'exemplification,left,"['caja', 'futuro']",[None],caja_NC_caja que_CQUE_que percibirán_VLfin_percibir en_PREP_en el_ART_el futuro_ADJ_futuro:_COLON_: xxx_NP_xxx,caja que percibirán en el futuro xxx,reduce a maximizar el valor presente de todos los flujos de caja que percibirán en el futuro xxxen el cual xxx viene dado por (9. 1),« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,NC CQUE VLfin PREP ART ADJ NP,1,1,False,False,,False,,0,1
H34,H34_economy_97,economy,hyp_d'exemplification,left,['momento del tiempo'],[None],momento_NC_momento del_PDEL_del tiempo_NC_tiempo:_COLON_: xxx_NP_xxx,momento del tiempo xxx,es equivalente a la maximización de los beneficios corrientes en cada momento del tiempo xxx. Las condiciones de primer orden imponen la igualdad entre los productos,« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,NC PDEL NC NP,1,2,False,False,,False,,0,1
H34,H34_economy_98,economy,hyp_d'exemplification,left,"['productores', 'bienes', 'bienes finales', 'productores de bienes finales']",[None],los_ART_el productores_NC_productor de_PREP_de bienes_NC_bien finales_ADJ_final:_COLON_: la_ART_el sociedad_NC_sociedad,los productores de bienes finales la sociedad,"constante, xxx, y es alquilado al precio xxx a los productores de bienes finales la sociedadotorga a las empresas que se dedican a la investigación un monopolio",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC PREP NC ADJ ART NC,3,6,False,True,,False,,0,3
H34,H34_economy_99,economy,hyp_d'exemplification,left,"['relación', 'siguiente', 'forma']",[None],relación_NC_relación de_PREP_de la_ART_el siguiente_ADJ_siguiente forma_NC_forma:_COLON_: xxx_NP_xxx,relación de la siguiente forma xxx,"real de interés. De todos modos, conviene reescribir esta relación de la siguiente forma xxx. Un aspecto interesante de (9. 10) es que",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,NC PREP ART ADJ NC NP,5,5,False,True,,False,,0,5
H34,H34_economy_100,economy,hyp_d'exemplification,both,['forma'],['valor'],forma_NC_forma:_COLON_: el_ART_el valor_NC_valor,forma el valor,) xxx. Esta ecuación puede ser interpretada de la siguiente forma el valorde los activos de una empresa que invierte en I + D,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",NC ART NC,23,47,False,True,,False,,3,20
H34,H34_economy_101,economy,hyp_d'exemplification,left,['ecuación'],[None],la_ART_el ecuación_NC_ecuación de_PREP_de Euler_NP_Euler resultante_VLadj_resultar es_VSfin_ser:_COLON_: xxx_NP_xxx,la ecuación de Euler resultante es xxx,"capítulos anteriores, no lo reproduciremos aquí. Sólo recordaremos que la ecuación de Euler resultante es xxx. Si se sustituye (9. 15) en (9",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,ART NC PREP NP VLadj VSfin NP,1,1,False,False,,False,,0,1
H34,H34_economy_102,economy,hyp_d'exemplification,left,"['tasa', 'crecimiento', 'economía', 'tasa de crecimiento']",[None],la_ART_el tasa_NC_tasa de_PREP_de crecimiento_NC_crecimiento de_PREP_de la_ART_el economía_NC_economía:_COLON_: xxx_NP_xxx,la tasa de crecimiento de la economía xxx,9. 15) en (9. 16) hallaremos la tasa de crecimiento de la economía xxx. Hacemos notar que la tasa de crecimiento está inversamente relacionada con,« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,ART NC PREP NC PREP ART NC NP,1,1,False,False,,False,,0,1
H34,H34_economy_103,economy,hyp_d'exemplification,left,['doctrina'],[None],la_ART_el doctrina_NC_doctrina está_VEfin_estar expresamente_ADV_expreso expuesta_ADJ_expuesto:_COLON_: Los_ART_el medios_NC_medio,la doctrina está expresamente expuesta Los medios,"Principles of Political Economy de J. S. Mill, la doctrina está expresamente expuesta Los mediosde pago de los bienes son sencillamente otros bienes. Los medios",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC VEfin ADV ADJ ART NC,1,1,False,True,,False,,0,1
H34,H34_economy_104,economy,hyp_d'exemplification,both,['punto'],['ingreso'],el_ART_el punto_NC_punto de_PREP_de vista_NC_vista tradicional_ADJ_tradicional:_COLON_: El_ART_el ingreso_NC_ingreso,el punto de vista tradicional El ingreso,", de Pure Theory of Domestic Values, de Marshall ilustra el punto de vista tradicional El ingresototal de una persona se gasta en la compra de bienes y",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC PREP NC ADJ ART NC,3,6,False,True,,False,,0,3
H34,H34_economy_105,economy,hyp_d'exemplification,both,"['nivel', 'general', 'precios', 'nivel general']",['dividendo'],nivel_NC_nivel general_ADJ_general de_PREP_de precios_NC_precio:_COLON_: El_ART_el dividendo_NC_dividendo,nivel general de precios El dividendo,"nacional, existencia (o acervo) de capital real y nivel general de precios El dividendonacional, tal como lo definieron Marshall y el profesor Pigou,",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",NC ADJ PREP NC ART NC,2,3,False,True,,False,,1,1
H34,H34_economy_106,economy,hyp_d'exemplification,none,[None],[None],LA_ART_el PROPENSIÓN_NC_propensión A_ALFS_A CONSUMIR_VLinf_consumir:_COLON_: LOS_ART_el FACTORES_NC_factor,LA PROPENSIÓN A CONSUMIR LOS FACTORES,"como determinantes de las expectativas corrientes acerca de las mismas. LA PROPENSIÓN A CONSUMIR LOS FACTORESOBJETIVOS PODEMOS ya volver nuestra atención sobre el tema principal, del",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC ALFS VLinf ART NC,1,1,False,True,,False,,0,1
H34,H34_economy_107,economy,hyp_d'exemplification,left,"['forma', 'siguiente']",[None],la_ART_el forma_NC_forma siguiente_ADJ_siguiente:_COLON_: Tabla_NC_tabla,la forma siguiente Tabla,individuos. Sus interesantes resultados para Estados Unidos pueden resumirse en la forma siguiente TablaDe este cuadro se destacan varios hechos. La formación neta de,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC ADJ NC,1,5,False,True,,False,,0,1
H34,H34_economy_108,economy,hyp_d'exemplification,right,[None],['curva'],elementos_NC_elemento:_COLON_: la_ART_el curva_NC_curva,elementos la curva,"la única reacción, el efecto cuantitativo podría derivarse de tres elementos la curvade preferencia por la liquidez, que nos indica en qué cuantía",« NON »,NON;Le candidat-marqueur exprime une autre relation.,NC ART NC,23,47,False,True,cause,False,,3,20
H34,H34_economy_109,economy,hyp_d'exemplification,both,"['precios', 'factores']",['unidad'],precios_NC_precio se_SE_se compone_VLfin_componer de_PREP_de dos_CARD_dos factores_NC_factor:_COLON_: la_ART_el unidad_NC_unidad,precios se compone de dos factores la unidad,"no fuera por esto, podríamos decir que el nivel de precios se compone de dos factores la unidadde salarios y el volumen de ocupación. Quizá el elemento más",« NON »,NON;Le candidat-marqueur exprime une autre relation.,NC SE VLfin PREP CARD NC ART NC,1,2,False,True,meronymie,True,,0,1
H34,H34_economy_110,economy,hyp_d'exemplification,right,[None],['tasa'],la_ART_el combinación_NC_combinación de_PREP_de dos_CARD_dos cosas_NC_cosa:_COLON_: una_ART_un tasa_NC_tasa,la combinación de dos cosas una tasa,"a terminar en depresión se produce, en consecuencia, por la combinación de dos cosas una tasade interés que, con previsiones correctas, sería demasiado alta para",« NON »,NON;Le candidat-marqueur exprime une autre relation.,ART NC PREP CARD NC ART NC,1,2,False,True,enumeration,False,,0,1
H34,H34_economy_111,economy,hyp_d'exemplification,none,[None],[None],reflexiones_NC_reflexión:_COLON_: el_ART_el temor_NC_temor,reflexiones el temor,"este proceso mucho más lejos, pero se lo impiden dos reflexiones el temorde hacer de la evasión hábil un negocio demasiado atractivo y también",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",NC ART NC,23,47,False,True,,False,,3,20
H34,H34_economy_112,economy,hyp_d'exemplification,both,"['técnicas', 'económico']",['sociología'],técnicas_NC_técnica otro_QU_otro campo_NC_campo económico_ADJ_económico fundamental_ADJ_fundamental:_COLON_: la_ART_el sociología_NC_sociología,técnicas otro campo económico fundamental la sociología,. A. S. añade a esos tres grupos de técnicas otro campo económico fundamental la sociologíaeconómica. & rsqb; & lsqb; 1 Historia económica &,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,NC QU NC ADJ ADJ ART NC,1,1,True,False,,False,,1,0
H34,H34_economy_113,economy,hyp_d'exemplification,both,['mismos'],['hecho'],los_ART_el miembros_NC_miembro de_PREP_de esos_DM_ese grupos_NC_grupo mismos_ADJ_mismo:_COLON_: el_ART_el hecho_NC_hecho,los miembros de esos grupos mismos el hecho,que usemos en el estudio de grupos sociales sean familiares para los miembros de esos grupos mismos el hecho-si hecho es- de que el concepto general de renta no fuera,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC PREP DM NC ADJ ART NC,1,1,False,True,,False,,0,1
H34,H34_economy_114,economy,hyp_d'exemplification,right,[None],['análisis'],Segundo_NC_segundo:_COLON_: el_ART_el análisis_NC_análisis,Segundo el análisis,no son ni más ni menos ideologías que las demás. Segundo el análisismarxista de los sistemas ideológicos de pensamiento los reduce a emulsiones de,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",NC ART NC,23,47,False,True,,False,,3,20
