id,presence,candidate_term_left,candidate_term_right,occurrence,full_context,topic,sub_id,relational_semantic_type
H6,both,"['continuación', 'enzimas']",['agentes'], A continuación se trata con enzimas u otros agentes que,""". Se permite que una proteína se una al ADN. A continuación se trata con enzimas u otros agentes queatacan al ADN. Se supone que los sitios que resisten la",medicine,H6_medicine_113,hyp_coordonné
H6,both,['enzima'],['proteína'], una enzima nueva o cualquier otra proteína de,"funciones celulares, como transcribir genes silenciados y codificar, por ende una enzima nueva o cualquier otra proteína deinterés. Mientras ahondábamos en la estructura y función de los dedos",medicine,H6_medicine_114,hyp_coordonné
H6,none,[None],[None], Uno y otro motivo digital,de unión al ADN de ambos receptores adoptan casi la misma configuración Uno y otro motivo digitalinscritos en el dominio constan de dos partes: un segmento de,medicine,H6_medicine_115,hyp_coordonné
H6,none,[None],[None], una en el Mediterráneo y otra en África,"ligado al X; posee muchas variantes, pero dos son frecuentes una en el Mediterráneo y otra en África; los heterocigotos muestran, como ventaja, resistencia a la malaria",medicine,H6_medicine_116,hyp_coordonné
H6,both,"['espina', 'espina bífida']","['formas', 'menos']", espina bífida y otras formas menos,", algunas en parte genéticas. Defectos del tubo neural. Anencefalia espina bífida y otras formas menoscomunes. Enfermedades de la edad adulta. Algunos tipos de cáncer",medicine,H6_medicine_117,hyp_coordonné
H6,both,"['recombinante', 'gen']",['secuencia'], DNA recombinante que contiene un gen u otra secuencia de,aislar un cDNA». Clon / clonación: una molécula de DNA recombinante que contiene un gen u otra secuencia deDNA de interés. El acto de generar dicha molécula. Expresiones,medicine,H6_medicine_118,hyp_coordonné
H6,right,[None],['secuencias'], el cDNA u otras secuencias de,"de clones recombinantes de una secuencia que sabemos que contiene el gen el cDNA u otras secuencias deDNA de interés. En principio, una biblioteca puede contener todas",medicine,H6_medicine_119,hyp_coordonné
H6,both,"['clonado', 'gen']",['fragmento'], la que se ha clonado el gen u otro fragmento de,realizar un southern». Vector: la molécula de DNA en la que se ha clonado el gen u otro fragmento deDNA de interés. Puede replicarse en un huésped particular. Algunos,medicine,H6_medicine_120,hyp_coordonné
H6,both,"['aislar', 'gen', 'gen particular']",['secuencia'], aislar un gen particular u otra secuencia de,"de bibliotecas El propósito de la clonación molecular es, por supuesto aislar un gen particular u otra secuencia deDNA en grandes cantidades para su posterior estudio. Un procedimiento común",medicine,H6_medicine_121,hyp_coordonné
H6,right,[None],"['número', 'cromosómico']", y cualquier otro número cromosómico,". Un múltiplo exacto del número haploide de cromosomas se denomina euploide y cualquier otro número cromosómico, aneuploide. Triploidía y tetraploidía Además del número diploide característico de",medicine,H6_medicine_122,hyp_coordonné
H6,both,"['cariotipo', 'normal', 'cariotipo normal']",['trisomia'], una con cariotipo normal y otra con trisomia,la porción dar xxx de xxx. Mujer con dos poblaciones celulares una con cariotipo normal y otra con trisomia8. Figura 9-1 Placa metafásica de un paciente con trisomía 21,medicine,H6_medicine_123,hyp_coordonné
H6,both,"['determinación', 'sexual', 'determinación sexual']","['anomalías', 'mendelianas']", al control de la determinación sexual y otras anomalías mendelianas,"y sus consecuencias clínicas, el estado actual del conocimiento con respecto al control de la determinación sexual y otras anomalías mendelianasde la diferenciación sexual. BASES CROMOSÓMICAS DE LA DETERMINACIÓN DEL SEXO",medicine,H6_medicine_124,hyp_coordonné
H6,none,[None],[None], los conjuntos hipotéticamente monótonos repetidos una y otra vez en,"tipos diferentes de aminoácidos en los sistemas vivientes. A diferencia de los conjuntos hipotéticamente monótonos repetidos una y otra vez enlos ácidos nucleicos, una proteína tendría muchas más posibilidades de variabilidad",medicine,H6_medicine_125,hyp_coordonné
H6,both,['proteínas'],"['complejas', 'moléculas complejas']", en el caso de las proteínas y otras moléculas complejas,"enlace de hidrógeno es relativamente débil y se rompe fácilmente, pero en el caso de las proteínas y otras moléculas complejaspueden haber muchos de estos enlaces, y el total de fuerzas",medicine,H6_medicine_126,hyp_coordonné
H6,both,"['genes', 'posición relativa']","['reconocibles', 'hitos reconocibles']", la posición relativa de los genes u otros hitos reconocibles,"más datos. El cartografiado de cromosomas es el proceso de determinar la posición relativa de los genes u otros hitos reconociblessobre los cromosomas, y requiere información obtenido de la genética tradicional",medicine,H6_medicine_127,hyp_coordonné
H6,both,"['muestra', 'genes']","['segmentos', 'reconocibles']", muestra la disposición de los genes u otros segmentos reconocibles,el cartografiado por «ligamiento genético». Este tipo de mapa muestra la disposición de los genes u otros segmentos reconociblesde ADN llamados «marcadores» a lo largo del cromosoma.,medicine,H6_medicine_128,hyp_coordonné
H6,both,"['rastrear', 'genes', 'específicos', 'genes específicos']",['fragmentos'], de tener que rastrear genes específicos u otros fragmentos de,de un cromosoma. Una limitación del cartografiado genético es la necesidad de tener que rastrear genes específicos u otros fragmentos deADN en varias generaciones de familias humanas. A pesar de tales,medicine,H6_medicine_129,hyp_coordonné
H6,both,['secuenciamiento'],['procesos'], secuenciamiento y otros procesos de,"Laboratorio Jackson en Bar Harbor, Maine, para referirse al cartografiado secuenciamiento y otros procesos deanálisis de genomas complejos. El término sobrevivió en el titulo de",medicine,H6_medicine_130,hyp_coordonné
H6,both,"['distancia', 'genes']","['segmentos', 'detectables']", de la distancia entre dos genes u otros segmentos detectables,"explicado, un mapa semejante usa la frecuencia de sobrecruzamiento como medida de la distancia entre dos genes u otros segmentos detectablesde ADN. Una tasa de sobrecruzamiento del 1 % entre dos",medicine,H6_medicine_131,hyp_coordonné
H6,both,"['gen', 'gen de interés']",['secuencia'], entre un gen de interés particular y cualquier otra secuencia de,"la herencia de solamente genes enteros, se puede estimar la distancia entre un gen de interés particular y cualquier otra secuencia deADN que sea identificable (un «marcador») en el",medicine,H6_medicine_132,hyp_coordonné
H6,both,['enzimas'],['bioquímicos'], aún del desarrollo de nuevos enzimas u otros reactivos bioquímicos,"DNA (ligases) y, con frecuencia, los avances dependen aún del desarrollo de nuevos enzimas u otros reactivos bioquímicos. Estamos viviendo una explosión de publicaciones de nuevas técnicas relacionadas con",medicine,H6_medicine_133,hyp_coordonné
H6,right,[None],['fragmento'], u otro fragmento de,". 1, incluyendo los procesos siguientes: 1 Aislamiento del gen u otro fragmento deDNA) a clonar. 2 Inserción del gen en otro fragmento",medicine,H6_medicine_134,hyp_coordonné
H6,both,['hepatitis'],"['virus', 'virus humanos']", el de la hepatitis B y otros virus humanos,"necrosis tumoral, linfotoxina y vacunas para el virus del herpes simple el de la hepatitis B y otros virus humanos. Se dispondrá de bacterias que degraden contaminantes tales como el 2",medicine,H6_medicine_135,hyp_coordonné
H6,right,[None],['especializadas'], emulsionantes y otras moléculas especializadas,"4, 5-T o el DDT, o para producir compuestos tensoactivos emulsionantes y otras moléculas especializadas. Todos estos proyectos se han conseguido a nivel de laboratorio y",medicine,H6_medicine_136,hyp_coordonné
H6,both,"['frecuencia', 'enfermedad', 'hereditaria', 'enfermedad hereditaria']","['rasgo', 'genético', 'rasgo genético']", de frecuencia de una enfermedad hereditaria u otro rasgo genético,y medirse de manera directa. Así se requiere utilizar las cifras de frecuencia de una enfermedad hereditaria u otro rasgo genéticopara calcular las frecuencias alélicas individuales. Para realizar esto se requieren,medicine,H6_medicine_137,hyp_coordonné
H6,both,['probabilidad'],['probabilidad'], uno con probabilidad p y otro con probabilidad,"un matemático. En términos generales, cuando existen dos eventos alternativos uno con probabilidad p y otro con probabilidad1 xxx, las frecuencias de las combinaciones posibles de p y",medicine,H6_medicine_138,hyp_coordonné
H6,both,['levaduras'],"['líneas', 'celulares', 'líneas celulares']", levaduras u otras líneas celulares,durante períodos largos requiere precauciones extremas para evitar la contaminación por microorganismos levaduras u otras líneas celularescultivadas. Los requerimientos nutricionales incluyen el uso de un medio semidefinido,medicine,H6_medicine_139,hyp_coordonné
H6,left,"['trastornos', 'trastornos raros']",[None], en particular para trastornos raros u otros en los,". Encontrar familias adecuadas, sin embargo, puede constituir un reto en particular para trastornos raros u otros en losque las personas afectadas mueren en edad temprana (y, por",medicine,H6_medicine_140,hyp_coordonné
H6,right,[None],['especies'], diferenciándose entre unas y otras especies sólo,deshidrogenasa de las bacterias es menos variable que la metano mono- oxidasa diferenciándose entre unas y otras especies sóloen la afinidad por el sustrato y en el peso molecular.,medicine,H6_medicine_141,hyp_coordonné
H6,both,"['sustratos', 'subproductos']","['productos', 'residuales']", sustratos subproductos de la industria petrolífera u otros productos residuales,", esos microorganismos pueden emplearse para la producción de biomasa utilizando como sustratos subproductos de la industria petrolífera u otros productos residualesque contienen hidrocarburos. Segunda, están siendo estudiados exhaustivamente para utilizarlos",medicine,H6_medicine_142,hyp_coordonné
H6,left,['síntesis'],[None], la síntesis de medicamentos u otros compuestos deseables,"químicos son difíciles de realizar o proporcionan rendimientos bajos (por ejemplo la síntesis de medicamentos u otros compuestos deseables). Una segunda área potencial es la biodegradación, y de",medicine,H6_medicine_143,hyp_coordonné
H6,right,[None],['nacimientos'], u otros nacimientos múltiples,"refuerzan el concepto de que, con excepción de los gemelos monocigóticos u otros nacimientos múltiples), cada persona es única desde el punto de vista genético",medicine,H6_medicine_144,hyp_coordonné
H6,left,['soluble'],[None], y otra soluble o,"formas: una ligada a la membrana, en los linfocitos B y otra soluble osegregada. Los anticuerpos secretados son producidos por células plasmáticas que derivan",medicine,H6_medicine_145,hyp_coordonné
H6,left,['segmento'],[None], un segmento D y otro J se,formar un gen completo de región variable. Para las cadenas pesadas un segmento D y otro J seyuxtaponen y después se combinan con un segmento V. As ',medicine,H6_medicine_146,hyp_coordonné
H6,both,['translocaciones'],"['reordenaciones', 'cromosómicas', 'reordenaciones cromosómicas']", translocaciones y otras reordenaciones cromosómicas,"diploide podría haber pasado por un estado transitorio tetraploide; subsecuentes inversiones translocaciones y otras reordenaciones cromosómicashabrían provocado la divergencia de los cromosomas y restaurado la diploidía,",medicine,H6_medicine_147,hyp_coordonné
H6,none,[None],[None], han comprobado Brenner y otros en algunos,"médula ósea transplantada. Esto último es lo que, en efecto han comprobado Brenner y otros en algunoscasos, lo que hace necesaria una revisión crítica de las indicaciones",medicine,H6_medicine_148,hyp_coordonné
